x,y,z,jrc2018u_x,jrc2018u_y,jrc2018u_z
305319,118146,129817,244.6237,62.4571,61.2227
305319,118146,159817,243.0295,67.9699,78.5197
305319,118146,189817,241.3871,70.5052,99.6552
305319,118146,219817,239.4910,73.3819,120.3186
305319,118146,249817,236.3795,77.1727,140.8770
305319,118146,279817,233.2248,82.9187,159.7296
305319,148146,129817,246.3986,83.5933,55.1254
305319,148146,189817,241.7883,90.5196,95.9994
305319,148146,219817,238.8488,95.7172,115.6335
305319,148146,249817,235.7097,100.8008,135.7968
305319,178146,159817,246.2219,107.6382,73.5880
305319,178146,189817,243.0667,114.6833,92.2483
305319,178146,219817,239.4262,118.3071,111.2408
305319,178146,249817,236.0262,122.8851,130.5277
305319,178146,279817,233.2623,127.9802,149.8212
305319,208146,99817,251.6203,119.1573,24.3645
305319,208146,129817,250.5982,122.6536,46.0077
305319,208146,159817,248.9580,128.4907,68.4683
305319,208146,189817,244.3001,133.9269,89.1186
305319,208146,249817,236.6583,145.1037,125.9065
305319,208146,279817,233.6989,149.9288,144.2065
305319,238146,99817,253.4180,137.7554,18.6723
305319,238146,129817,252.3982,141.8386,40.0060
305319,238146,159817,250.7144,147.5426,62.1898
305319,238146,189817,247.0861,153.7902,82.6980
305319,238146,249817,239.1207,164.5400,121.2575
305319,238146,279817,235.7939,169.5137,139.7293
305319,268146,189817,248.5918,173.6099,76.7894
305319,268146,219817,245.0098,179.2164,96.4435
305319,268146,249817,241.1225,184.5747,115.8632
305319,268146,279817,237.0676,188.8451,134.8966
305319,298146,189817,249.4157,192.8888,71.4274
305319,298146,219817,245.2952,198.5308,91.1297
305319,298146,249817,241.4181,203.3049,110.8145
305319,298146,279817,237.4171,207.0519,129.3085
305319,328146,219817,246.2282,216.8677,85.8872
305319,328146,249817,242.1294,220.2862,105.2252
335319,58146,189817,266.4053,28.5110,112.2327
335319,88146,129817,269.6388,43.4623,66.9167
335319,88146,159817,268.1421,45.6863,85.4809
335319,88146,189817,265.8125,48.9224,107.3767
335319,88146,219817,264.7196,52.2596,128.6017
335319,118146,129817,269.1091,63.3168,62.3312
335319,118146,159817,266.7034,66.3154,83.0339
335319,118146,189817,265.1808,70.3855,104.0677
335319,118146,219817,263.8710,73.6148,124.6604
335319,148146,129817,269.3778,84.4958,57.4930
335319,148146,159817,267.1846,87.3229,79.5046
335319,148146,189817,264.7312,91.5663,100.3233
335319,148146,219817,263.3102,95.8811,118.9230
335319,148146,249817,260.8229,100.6600,138.3992
335319,178146,129817,271.5112,104.3906,52.2604
335319,178146,159817,269.4840,108.8407,74.6632
335319,178146,189817,265.7079,114.1974,96.4558
335319,178146,219817,263.2647,118.3752,112.5296
335319,178146,249817,260.4212,123.7162,132.5395
335319,178146,279817,258.6049,128.1770,151.5267
335319,208146,99817,274.2614,118.8642,24.2749
335319,208146,129817,274.3534,123.2649,45.9521
335319,208146,159817,272.0831,128.8109,68.1788
335319,208146,189817,268.8313,134.2643,90.0020
335319,208146,249817,261.8423,144.8255,127.3800
335319,208146,279817,259.7688,149.4542,146.3133
335319,238146,99817,275.1643,138.3363,18.8447
335319,238146,129817,275.4447,142.5341,40.0809
335319,238146,159817,273.7300,147.7340,62.0125
335319,238146,189817,270.7573,153.2010,82.9184
335319,238146,219817,267.1910,159.0109,103.3395
335319,238146,249817,264.0448,164.5978,122.4854
335319,238146,279817,261.6423,169.4091,141.3098
335319,268146,129817,276.4306,162.8199,35.0455
335319,268146,159817,274.5510,167.7509,56.7956
335319,268146,219817,268.7043,178.4955,98.0344
335319,268146,249817,266.0831,183.4764,117.5889
