x,y,z,jrc2018u_x,jrc2018u_y,jrc2018u_z
342200,225853,112007,172.0826,133.9327,67.5886
342200,225853,132007,170.5312,137.1690,80.4796
342200,225853,152007,167.0736,142.0313,94.9109
342200,225853,172007,157.0195,147.2513,109.9626
342200,225853,192007,149.2807,153.2487,125.3108
342200,225853,212007,145.4514,157.9371,136.9204
342200,225853,232007,143.6806,163.1929,149.1732
342200,225853,252007,142.1343,167.8581,159.8365
342200,245853,132007,169.5758,153.0435,78.7401
342200,245853,152007,165.7548,157.9181,92.7966
342200,245853,172007,157.6996,162.4701,104.1743
342200,245853,192007,150.7346,168.6948,119.5742
342200,245853,212007,147.0440,173.5363,132.6001
342200,245853,232007,143.2656,180.4637,146.2942
342200,245853,252007,142.5819,184.4133,155.9113
342200,265853,152007,161.2026,173.9303,86.4599
342200,265853,172007,156.0609,178.3889,100.1394
342200,265853,192007,152.4138,183.2657,113.6796
342200,265853,212007,147.4922,190.0931,128.3932
342200,265853,232007,144.8494,196.2593,141.4541
342200,265853,252007,144.7097,199.7126,152.5705
342200,285853,152007,159.4733,189.5632,83.0657
342200,285853,172007,156.1461,194.4415,96.3306
342200,285853,192007,151.8144,199.7881,109.2253
342200,285853,212007,148.2104,205.4298,123.2696
342200,285853,232007,145.9792,211.4069,136.9760
342200,285853,252007,146.4312,214.8501,148.4229
342200,305853,152007,162.7555,204.4038,77.8711
342200,305853,172007,156.9654,209.6650,90.2533
342200,305853,192007,152.9053,214.3973,103.7564
342200,305853,232007,147.3850,224.7845,131.5136
342200,325853,172007,159.0623,224.0232,85.8609
342200,325853,192007,154.1347,228.6924,98.0390
342200,325853,212007,150.1649,233.2077,113.5062
342200,325853,232007,148.6112,237.6600,125.5756
342200,345853,192007,156.5036,241.5149,94.4110
342200,345853,212007,152.0329,246.1337,105.0715
362200,105853,132007,177.4855,46.2236,111.5134
362200,105853,152007,173.7945,47.1316,125.3967
362200,125853,112007,177.9398,55.1846,90.0410
362200,125853,132007,179.9847,59.1275,104.1202
362200,125853,152007,176.7932,61.0846,116.1902
362200,125853,172007,173.0569,64.8089,131.5527
362200,125853,192007,171.0540,71.0847,146.3882
362200,145853,132007,182.0263,71.9805,96.5091
362200,145853,152007,177.4693,75.9091,111.2031
362200,145853,172007,174.5056,80.9178,126.7300
362200,145853,192007,172.0451,85.8249,141.0198
362200,165853,132007,181.6055,90.7521,91.5107
362200,165853,152007,178.6900,92.5700,107.7262
362200,165853,172007,176.4970,97.1457,122.9349
362200,165853,192007,172.5806,101.1049,136.4547
362200,185853,112007,184.6453,105.0700,75.1792
362200,185853,132007,184.2346,108.4045,87.5180
362200,185853,152007,179.4526,108.9620,102.8999
362200,185853,172007,177.6773,112.4285,120.3992
362200,185853,192007,172.9893,116.6374,134.7313
362200,185853,232007,161.3481,131.8062,159.0443
362200,205853,92007,186.2854,115.4672,59.3811
362200,205853,112007,187.7369,119.9573,69.5301
362200,205853,132007,184.0044,122.8952,84.9248
362200,205853,152007,179.6800,125.8178,99.9598
362200,205853,172007,175.6319,129.4501,115.6484
362200,205853,192007,168.9477,134.1550,131.2532
362200,205853,212007,159.3492,144.1396,145.3617
362200,205853,232007,158.2486,148.9996,155.0932
362200,225853,92007,187.7387,130.9722,57.1732
362200,225853,112007,187.3220,134.9246,68.9065
362200,225853,132007,184.6809,137.0581,83.4353
362200,225853,152007,181.5464,143.0913,101.1386
362200,225853,172007,175.8136,147.4815,113.8672
362200,225853,192007,166.7156,153.8560,128.9413
362200,225853,212007,160.3000,160.3405,141.0036
362200,225853,232007,159.1062,164.3150,151.0997
362200,225853,252007,160.4192,167.1130,160.4562
362200,245853,92007,188.3252,146.1838,55.6197
362200,245853,112007,187.3638,150.5231,66.4667
362200,245853,132007,184.1838,154.1563,82.3863
362200,245853,152007,181.4997,158.1297,97.6476
362200,245853,192007,166.8459,170.5257,124.2611
362200,245853,212007,161.7011,176.1309,135.9371
362200,245853,232007,159.6034,181.0720,148.4015
362200,265853,92007,187.5485,159.9580,50.3214
362200,265853,112007,187.6381,164.5832,63.0548
362200,265853,132007,184.4958,167.1768,78.2404
362200,265853,172007,172.0338,180.4721,106.0072
362200,265853,192007,167.2481,185.0844,118.9767
362200,265853,212007,163.5582,190.5915,131.3944
362200,265853,232007,159.6015,198.3420,145.7119
362200,265853,252007,159.5056,201.0728,154.1268
362200,285853,172007,170.9430,195.8492,101.4367
362200,285853,192007,166.3341,201.2850,114.5650
362200,285853,212007,162.2329,207.2645,128.2271
362200,285853,232007,160.3655,212.3557,140.3168
362200,285853,252007,161.0903,215.3275,150.2459
362200,305853,172007,171.5780,210.5037,96.2345
362200,305853,192007,166.4674,216.3879,109.8532
362200,305853,212007,162.9547,220.7547,123.5790
362200,305853,232007,161.9996,225.6559,135.9909
362200,325853,212007,164.0079,234.1174,120.5215
362200,325853,232007,163.6825,237.1994,129.9263
382200,105853,112007,191.4185,39.9182,96.8243
382200,105853,132007,193.7757,45.1802,109.6194
382200,105853,152007,191.4952,47.0439,123.8988
382200,105853,172007,187.2634,50.2181,141.1279
382200,125853,112007,194.6367,56.3912,86.9085
382200,125853,132007,195.7299,59.4616,102.3519
382200,125853,152007,193.1730,59.8507,114.3451
382200,125853,172007,189.2112,63.3623,133.2242
382200,125853,192007,185.6176,70.2863,149.5886
382200,145853,92007,195.0303,68.8804,67.5832
