x,y,z,jrc2018u_x,jrc2018u_y,jrc2018u_z
130000,189272,273622,245.9610,178.5905,74.8828
130000,189272,293622,244.3727,194.2845,71.2425
130000,209272,53622,249.1995,33.0819,102.8118
130000,209272,73622,249.7936,45.6977,98.8279
130000,209272,93622,251.1209,58.7902,95.5296
130000,209272,113622,252.8292,72.3953,91.8564
130000,209272,133622,251.7763,86.3264,86.9362
130000,209272,153622,251.8685,98.9633,82.6006
130000,209272,173622,250.5883,109.9970,79.5834
130000,209272,193622,250.7272,121.6474,74.9880
130000,209272,213622,250.0001,134.7002,72.1295
130000,209272,233622,250.2338,148.1027,70.5057
130000,209272,253622,249.2821,161.6682,67.2003
130000,209272,273622,245.6845,175.3855,63.7872
130000,209272,293622,243.9608,190.5394,59.5254
130000,229272,73622,251.2113,42.6553,86.9347
130000,229272,93622,252.2639,55.0630,83.3844
130000,229272,113622,253.0993,68.7177,78.9214
130000,229272,133622,253.0981,83.0604,74.4769
130000,229272,153622,253.4614,95.4677,70.8832
130000,229272,173622,253.1443,106.8924,66.2721
130000,229272,193622,253.8225,118.8619,62.1827
130000,229272,213622,256.1513,130.8063,59.2659
130000,229272,233622,254.2946,143.7171,56.6032
130000,229272,273622,246.0511,171.7701,52.7738
130000,229272,293622,243.2797,186.0592,48.0217
130000,249272,73622,253.1185,40.4638,73.8430
130000,249272,93622,254.0410,52.8283,71.5627
130000,249272,113622,253.6806,65.3867,67.1618
130000,249272,133622,254.5514,78.4396,63.2559
130000,249272,153622,253.2306,90.5202,59.8006
130000,249272,173622,252.6867,102.0860,54.8671
130000,249272,193622,256.2027,114.1670,49.8748
130000,249272,213622,258.1173,126.4132,45.9268
130000,249272,233622,254.3947,139.8456,42.8469
130000,249272,253622,250.6139,153.6976,41.0094
130000,249272,273622,245.9194,166.9096,39.4825
130000,249272,293622,242.9590,180.9248,34.9937
130000,269272,133622,252.6327,73.6767,51.9903
130000,269272,153622,249.7671,85.2059,48.7087
130000,269272,193622,254.3791,109.3770,40.7073
130000,269272,213622,254.9331,121.8970,36.2605
130000,269272,233622,249.9294,135.4568,31.2582
130000,269272,253622,247.6096,149.5507,26.8744
130000,289272,193622,250.1433,103.4360,30.0102
130000,289272,213622,249.4249,116.6072,25.6503
130000,289272,233622,246.6922,131.4177,18.4933
150000,69272,193622,262.1245,144.6195,156.9444
150000,69272,233622,264.1827,175.8763,152.8784
150000,69272,253622,264.8678,190.3497,149.8398
150000,69272,273622,265.0975,204.4338,146.0719
150000,69272,293622,263.9158,219.1728,141.9386
150000,69272,313622,263.2339,233.0224,138.3563
150000,89272,173622,262.2110,126.4777,148.6601
150000,89272,193622,263.0334,141.4370,146.9364
150000,89272,213622,263.4022,156.8194,144.1996
150000,89272,233622,264.6337,172.3906,141.6496
150000,89272,253622,265.2290,186.7314,138.4115
150000,89272,273622,265.4118,199.9736,135.1108
150000,89272,293622,263.4571,215.0425,130.5130
150000,89272,313622,261.9526,229.5056,126.5523
150000,109272,113622,263.0966,84.0093,149.1609
150000,109272,133622,262.5138,98.0416,145.7651
150000,109272,153622,262.7513,110.2165,142.8623
150000,109272,173622,263.5738,123.2786,139.4055
150000,109272,193622,263.8962,138.2143,136.2311
150000,109272,213622,264.3565,153.1929,133.4299
150000,109272,233622,266.7297,168.5638,129.0894
150000,109272,253622,267.1366,181.7680,125.4526
150000,109272,273622,266.4561,195.7745,122.7721
150000,109272,293622,263.4073,210.8751,119.0294
150000,129272,133622,262.2408,94.9498,135.7109
150000,129272,153622,261.6562,106.9005,132.7537
150000,129272,173622,262.9373,120.1483,129.0706
150000,129272,193622,263.8948,135.1294,125.9877
150000,129272,213622,264.7633,149.6981,122.6646
150000,129272,233622,267.4067,164.4751,118.2650
150000,129272,253622,268.6396,178.3336,113.8857
150000,129272,273622,267.0467,191.5300,110.4390
150000,129272,293622,263.2255,207.0931,106.5144
150000,149272,73622,265.0020,54.2938,133.6452
150000,149272,93622,264.5521,66.6774,131.5907
150000,149272,113622,263.4155,79.4188,128.1293
150000,149272,133622,261.5994,91.4750,124.5627
150000,149272,153622,259.3746,104.1567,121.7606
150000,149272,173622,261.2486,116.9299,118.6850
150000,149272,193622,263.3043,131.5126,114.8338
150000,149272,213622,264.0273,145.2618,110.4763
150000,149272,233622,266.8568,160.1634,106.5937
150000,149272,253622,268.4546,174.1749,101.7918
150000,149272,273622,266.5429,187.3485,97.4440
150000,149272,293622,262.6781,202.2652,93.7382
150000,169272,53622,266.6351,40.4697,123.8055
150000,169272,73622,266.3186,51.6571,121.9080
150000,169272,93622,266.5079,63.9528,119.6633
150000,169272,113622,266.8323,76.0910,116.1048
150000,169272,133622,266.2932,87.9921,113.4236
150000,169272,153622,263.2471,100.1559,110.8540
150000,169272,173622,261.8408,112.6511,108.0564
150000,169272,193622,261.2518,126.7536,101.9546
150000,169272,213622,263.5261,140.8462,96.8789
150000,169272,233622,265.6702,155.4264,93.5912
150000,169272,253622,266.9975,169.2732,87.9842
150000,169272,273622,264.8121,182.4448,83.6382
150000,169272,293622,261.6700,197.2037,80.6801
150000,189272,33622,267.6381,27.8125,115.1198
150000,189272,53622,266.8146,37.9041,112.8705
150000,189272,73622,267.4117,48.7281,110.8705
150000,189272,93622,268.5098,60.7123,108.1504
150000,189272,113622,270.6607,72.7164,104.0313
